cell_id,elevation,slope,population,rainfall,poverty_rate,vulnerable_pop_ratio,dist_road_m,dist_health_m,geometry_wkt
WAY_HEX_0480,750.0,5.65162463060712,0,183.4,0.27,0.2,1109.2,6325.5,"MULTIPOLYGON (((76.405925 11.703904, 76.394917 11.703958, 76.38946 11.71338, 76.395011 11.722749, 76.40602 11.722695, 76.410309 11.71529, 76.409314 11.714688, 76.407961 11.714645, 76.406772 11.713221, 76.406412 11.711873, 76.405976 11.711274, 76.405328 11.71082, 76.404799 11.71077, 76.404066 11.71144, 76.403574 11.711631, 76.403252 11.711458, 76.4032 11.71041, 76.40335 11.709283, 76.403897 11.709016, 76.403993 11.708688, 76.403587 11.70831, 76.403309 11.708096, 76.40305 11.707645, 76.403154 11.707276, 76.403521 11.7072, 76.403938 11.706848, 76.404749 11.705786, 76.405243 11.705161, 76.406685 11.705458, 76.407116 11.706054, 76.407228 11.706692, 76.407551 11.707011, 76.407726 11.706943, 76.405925 11.703904)))"
WAY_HEX_0481,750.0,6.546216409734171,150,180.1,0.2,0.2,2189.8,8414.6,"MULTIPOLYGON (((76.40602 11.722695, 76.411573 11.732063, 76.422582 11.732009, 76.426592 11.725083, 76.426085 11.724689, 76.425921 11.723577, 76.425003 11.722715, 76.424933 11.721032, 76.423993 11.72006, 76.42305 11.719768, 76.42141 11.719568, 76.420062 11.71841, 76.419059 11.718192, 76.417811 11.718219, 76.417166 11.717651, 76.416435 11.715987, 76.415779 11.714556, 76.415841 11.713251, 76.412612 11.713267, 76.412681 11.714878, 76.411875 11.715381, 76.410755 11.71556, 76.410309 11.71529, 76.40602 11.722695)))"
WAY_HEX_0482,750.0,7.527622322258281,0,186.0,0.24,0.32,3047.6,7950.4,"MULTIPOLYGON (((76.40602 11.722695, 76.395011 11.722749, 76.389554 11.732171, 76.395106 11.74154, 76.406116 11.741486, 76.411573 11.732063, 76.40602 11.722695)))"
WAY_HEX_0483,750.0,7.9854237391564205,280,165.2,0.26,0.28,3189.6,9557.7,"MULTIPOLYGON (((76.422582 11.732009, 76.423713 11.733917, 76.425315 11.730624, 76.426211 11.726664, 76.427397 11.726128, 76.427269 11.725609, 76.426592 11.725083, 76.422582 11.732009)))"
WAY_HEX_0484,750.0,7.041723864026791,0,159.9,0.27,0.25,3709.1,9434.8,"MULTIPOLYGON (((76.422582 11.732009, 76.411573 11.732063, 76.406116 11.741486, 76.411668 11.750854, 76.412428 11.750851, 76.412045 11.748868, 76.412649 11.746066, 76.412376 11.744287, 76.411936 11.742543, 76.411396 11.742384, 76.41054 11.742225, 76.410314 11.742054, 76.410262 11.741532, 76.410448 11.741223, 76.411884 11.739996, 76.41282 11.739499, 76.413371 11.739651, 76.413911 11.740091, 76.416013 11.741788, 76.417531 11.742366, 76.417997 11.7426, 76.418289 11.742453, 76.418632 11.741762, 76.418955 11.741257, 76.422278 11.737611, 76.423415 11.73453, 76.423713 11.733917, 76.422582 11.732009)))"
WAY_HEX_0485,750.0,6.454072082576022,0,243.9,0.33,0.25,878.8,1474.9,"MULTIPOLYGON (((76.290293 11.695052, 76.279284 11.695101, 76.273823 11.704522, 76.279371 11.713893, 76.29038 11.713844, 76.295841 11.704423, 76.290293 11.695052)))"
WAY_HEX_0486,750.0,9.013569394130931,0,263.2,0.18,0.37,627.6,1559.5,"MULTIPOLYGON (((76.273823 11.704522, 76.262814 11.704571, 76.257352 11.713991, 76.262899 11.723363, 76.273909 11.723314, 76.279371 11.713893, 76.273823 11.704522)))"
WAY_HEX_0487,750.0,10.877413541402584,0,243.5,0.3,0.35,197.4,1836.1,"MULTIPOLYGON (((76.306849 11.704373, 76.295841 11.704423, 76.29038 11.713844, 76.295928 11.723215, 76.306938 11.723165, 76.312398 11.713744, 76.306849 11.704373)))"
WAY_HEX_0488,750.0,11.129450644106361,0,250.0,0.27,0.22,138.6,247.6,"MULTIPOLYGON (((76.29038 11.713844, 76.279371 11.713893, 76.273909 11.723314, 76.279457 11.732685, 76.290467 11.732636, 76.295928 11.723215, 76.29038 11.713844)))"
WAY_HEX_0489,750.0,6.261507034531837,150,221.9,0.27,0.2,1438.7,3366.7,"MULTIPOLYGON (((76.323407 11.713693, 76.312398 11.713744, 76.306938 11.723165, 76.312487 11.732535, 76.323496 11.732485, 76.328956 11.723063, 76.323407 11.713693)))"
WAY_HEX_0490,750.0,11.11392907018736,0,242.7,0.38,0.35,1009.9,1924.8,"MULTIPOLYGON (((76.306938 11.723165, 76.295928 11.723215, 76.290467 11.732636, 76.296016 11.742007, 76.307026 11.741957, 76.312487 11.732535, 76.306938 11.723165)))"
WAY_HEX_0491,750.0,9.37335010177428,0,218.0,0.38,0.37,2756.1,3974.2,"MULTIPOLYGON (((76.329046 11.741855, 76.323496 11.732485, 76.312487 11.732535, 76.307026 11.741957, 76.312576 11.751327, 76.317756 11.751303, 76.317768 11.751286, 76.319939 11.750166, 76.322472 11.749373, 76.324868 11.749064, 76.329046 11.741855)))"
WAY_HEX_0492,750.0,6.306286172822762,0,232.4,0.37,0.2,1815.4,2171.3,"MULTIPOLYGON (((76.290467 11.732636, 76.279457 11.732685, 76.273995 11.742106, 76.279544 11.751477, 76.290555 11.751428, 76.296016 11.742007, 76.290467 11.732636)))"
WAY_HEX_0493,750.0,7.931870594920889,0,243.8,0.45,0.25,3083.7,3560.7,"MULTIPOLYGON (((76.307026 11.741957, 76.296016 11.742007, 76.290555 11.751428, 76.296104 11.760799, 76.307115 11.760748, 76.312576 11.751327, 76.307026 11.741957)))"
WAY_HEX_0494,750.0,10.506755348592005,0,238.0,0.15,0.36,3890.2,4243.6,"MULTIPOLYGON (((76.290555 11.751428, 76.279544 11.751477, 76.274082 11.760898, 76.279631 11.770269, 76.290642 11.770219, 76.296104 11.760799, 76.290555 11.751428)))"
WAY_HEX_0495,750.0,8.634670873670434,150,224.1,0.18,0.24,3033.0,5108.5,"MULTIPOLYGON (((76.339875 11.704221, 76.328867 11.704272, 76.323407 11.713693, 76.328956 11.723063, 76.339966 11.723012, 76.345425 11.71359, 76.339875 11.704221)))"
WAY_HEX_0496,750.0,9.911168277412804,280,206.9,0.17,0.26,4583.2,5499.1,"MULTIPOLYGON (((76.356434 11.713539, 76.345425 11.71359, 76.339966 11.723012, 76.345516 11.732382, 76.356525 11.73233, 76.361984 11.722908, 76.356434 11.713539)))"
WAY_HEX_0497,750.0,7.996995324483543,0,195.8,0.28,0.29,2823.6,6122.7,"MULTIPOLYGON (((76.38946 11.71338, 76.378451 11.713433, 76.372993 11.722855, 76.378544 11.732225, 76.389554 11.732171, 76.395011 11.722749, 76.38946 11.71338)))"
WAY_HEX_0498,750.0,10.073558692237967,0,199.0,0.21,0.31,4803.2,6559.2,"MULTIPOLYGON (((76.372993 11.722855, 76.361984 11.722908, 76.356525 11.73233, 76.362076 11.741699, 76.373086 11.741647, 76.378544 11.732225, 76.372993 11.722855)))"
WAY_HEX_0499,750.0,10.20111634410852,280,202.6,0.39,0.2,3480.9,5268.6,"MULTIPOLYGON (((76.345516 11.732382, 76.339966 11.723012, 76.328956 11.723063, 76.323496 11.732485, 76.329046 11.741855, 76.336903 11.741818, 76.33707 11.74151, 76.33943 11.740489, 76.340341 11.738211, 76.341853 11.738247, 76.342055 11.738354, 76.345516 11.732382)))"
WAY_HEX_0500,750.0,9.876209391616547,0,193.5,0.12,0.32,5549.2,7058.5,"MULTIPOLYGON (((76.362076 11.741699, 76.356525 11.73233, 76.345516 11.732382, 76.342055 11.738354, 76.34359 11.739166, 76.348095 11.73945, 76.350318 11.739295, 76.351585 11.73801, 76.352742 11.738338, 76.354011 11.739503, 76.355257 11.741145, 76.356615 11.743304, 76.359194 11.745154, 76.359745 11.745724, 76.362076 11.741699)))"
WAY_HEX_0501,750.0,6.767369359172416,0,180.4,0.23,0.25,4429.1,7920.4,"MULTIPOLYGON (((76.389648 11.750962, 76.395106 11.74154, 76.389554 11.732171, 76.378544 11.732225, 76.373086 11.741647, 76.375159 11.745145, 76.376516 11.744544, 76.379023 11.745119, 76.381026 11.746339, 76.383896 11.746612, 76.385369 11.747999, 76.386393 11.748398, 76.38833 11.750969, 76.389648 11.750962)))"
WAY_HEX_0502,750.0,5.627716390244034,0,217.4,0.42,0.33,3962.0,5348.3,"MULTIPOLYGON (((76.329046 11.741855, 76.324868 11.749064, 76.327178 11.748766, 76.330026 11.747697, 76.331612 11.746302, 76.335694 11.744061, 76.336903 11.741818, 76.329046 11.741855)))"
WAY_HEX_0503,750.0,8.517465347515829,0,184.7,0.14,0.21,5856.8,7908.8,"MULTIPOLYGON (((76.373086 11.741647, 76.362076 11.741699, 76.359745 11.745724, 76.360806 11.746822, 76.362384 11.748168, 76.365335 11.747696, 76.367002 11.748061, 76.368898 11.747742, 76.372278 11.746421, 76.375159 11.745145, 76.373086 11.741647)))"
WAY_HEX_0504,750.0,7.334675397919921,0,196.2,0.16,0.38,4830.3,9522.1,"MULTIPOLYGON (((76.411668 11.750854, 76.406116 11.741486, 76.395106 11.74154, 76.389648 11.750962, 76.391964 11.75487, 76.393491 11.755405, 76.394266 11.75402, 76.396006 11.75259, 76.398572 11.751519, 76.400738 11.752196, 76.402351 11.753652, 76.405326 11.756905, 76.406221 11.756863, 76.40787 11.757413, 76.411668 11.750854)))"
WAY_HEX_0505,750.0,9.818517930212632,0,180.1,0.29,0.31,5575.8,10802.9,"MULTIPOLYGON (((76.411668 11.750854, 76.40787 11.757413, 76.408763 11.757711, 76.409577 11.758746, 76.411292 11.759131, 76.413399 11.758659, 76.413648 11.758376, 76.414688 11.757652, 76.415237 11.756836, 76.415406 11.756335, 76.415738 11.755001, 76.414638 11.753549, 76.412799 11.752907, 76.412524 11.751349, 76.412428 11.750851, 76.411668 11.750854)))"
WAY_HEX_0506,750.0,10.781509150916456,150,183.3,0.28,0.26,5521.3,9405.9,"MULTIPOLYGON (((76.389648 11.750962, 76.38833 11.750969, 76.391022 11.75454, 76.391964 11.75487, 76.389648 11.750962)))"
WAY_HEX_0507,750.0,8.02786390018331,280,215.1,0.18,0.28,4086.6,4833.7,"MULTIPOLYGON (((76.312576 11.751327, 76.307115 11.760748, 76.311491 11.768138, 76.311606 11.767744, 76.314335 11.761547, 76.31439 11.757574, 76.314681 11.75649, 76.316759 11.754558, 76.316613 11.752909, 76.317756 11.751303, 76.312576 11.751327)))"
WAY_HEX_0508,750.0,5.927124683891773,0,244.2,0.27,0.18,5125.4,5493.7,"MULTIPOLYGON (((76.307115 11.760748, 76.296104 11.760799, 76.290642 11.770219, 76.296192 11.77959, 76.307203 11.77954, 76.309143 11.776193, 76.311491 11.768138, 76.307115 11.760748)))"
WAY_HEX_0509,750.0,10.474675466254538,0,264.9,0.17,0.29,3953.1,5654.9,"MULTIPOLYGON (((76.274082 11.760898, 76.263071 11.760947, 76.257608 11.770367, 76.263156 11.779739, 76.274168 11.77969, 76.279631 11.770269, 76.274082 11.760898)))"
WAY_HEX_0510,750.0,5.594269318871156,150,261.1,0.14,0.19,5967.5,6319.9,"MULTIPOLYGON (((76.290642 11.770219, 76.279631 11.770269, 76.274168 11.77969, 76.279718 11.789061, 76.29073 11.789011, 76.296192 11.77959, 76.290642 11.770219)))"
WAY_HEX_0511,750.0,8.29603608036934,0,229.0,0.34,0.37,6197.8,6656.5,"MULTIPOLYGON (((76.307203 11.77954, 76.308185 11.781197, 76.308385 11.778796, 76.309143 11.776193, 76.307203 11.77954)))"
WAY_HEX_0512,750.0,7.729666708609411,0,247.8,0.2,0.33,5537.6,6931.6,"MULTIPOLYGON (((76.274168 11.77969, 76.263156 11.779739, 76.257693 11.789159, 76.263242 11.798531, 76.274255 11.798482, 76.279718 11.789061, 76.274168 11.77969)))"
WAY_HEX_0513,750.0,11.416319410518994,0,203.1,0.18,0.3,6665.8,6973.3,"MULTIPOLYGON (((76.307203 11.77954, 76.296192 11.77959, 76.29073 11.789011, 76.292607 11.792182, 76.293687 11.79199, 76.30136 11.785593, 76.304112 11.786094, 76.30556 11.785912, 76.30751 11.784473, 76.308036 11.78299, 76.308185 11.781197, 76.307203 11.77954)))"
WAY_HEX_0514,750.0,10.648630975182716,0,241.9,0.34,0.29,7097.2,8223.5,"MULTIPOLYGON (((76.29073 11.789011, 76.279718 11.789061, 76.274255 11.798482, 76.279805 11.807853, 76.2823 11.807842, 76.283199 11.805376, 76.285295 11.800109, 76.288074 11.795653, 76.290641 11.79253, 76.292607 11.792182, 76.29073 11.789011)))"
WAY_HEX_0515,750.0,5.920951293337406,0,273.1,0.13,0.2,671.9,1101.0,"MULTIPOLYGON (((76.240462 11.629497, 76.229456 11.629545, 76.223994 11.638964, 76.229539 11.648337, 76.240546 11.64829, 76.246007 11.63887, 76.240462 11.629497)))"
WAY_HEX_0516,750.0,7.835118184000489,0,267.9,0.18,0.27,311.9,1925.4,"MULTIPOLYGON (((76.207444 11.629638, 76.196438 11.629683, 76.190975 11.639103, 76.196518 11.648476, 76.207525 11.64843, 76.212988 11.639011, 76.207444 11.629638)))"
WAY_HEX_0517,750.0,7.920965001351122,0,254.0,0.42,0.19,149.4,1365.1,"MULTIPOLYGON (((76.257013 11.638822, 76.246007 11.63887, 76.240546 11.64829, 76.246091 11.657662, 76.257098 11.657614, 76.262559 11.648194, 76.257013 11.638822)))"
WAY_HEX_0518,750.0,5.699430597661508,280,270.8,0.17,0.18,62.2,2056.1,"MULTIPOLYGON (((76.223994 11.638964, 76.212988 11.639011, 76.207525 11.64843, 76.213069 11.657803, 76.224077 11.657757, 76.229539 11.648337, 76.223994 11.638964)))"
WAY_HEX_0519,750.0,9.326179335716738,0,264.5,0.15,0.23,370.5,1016.0,"MULTIPOLYGON (((76.207525 11.64843, 76.196518 11.648476, 76.191055 11.657895, 76.196599 11.667269, 76.207606 11.667223, 76.213069 11.657803, 76.207525 11.64843)))"
WAY_HEX_0520,750.0,6.533242922188754,150,269.2,0.28,0.23,88.6,1036.6,"MULTIPOLYGON (((76.240546 11.64829, 76.229539 11.648337, 76.224077 11.657757, 76.229621 11.667129, 76.240629 11.667082, 76.246091 11.657662, 76.240546 11.64829)))"
WAY_HEX_0521,750.0,9.893046953929549,150,275.0,0.25,0.28,371.4,1506.4,"MULTIPOLYGON (((76.224077 11.657757, 76.213069 11.657803, 76.207606 11.667223, 76.213151 11.676596, 76.224159 11.676549, 76.229621 11.667129, 76.224077 11.657757)))"
WAY_HEX_0522,750.0,9.07654441850154,760,267.3,0.27,0.37,65.9,386.2,"MULTIPOLYGON (((76.257098 11.657614, 76.246091 11.657662, 76.240629 11.667082, 76.246175 11.676454, 76.257183 11.676406, 76.262644 11.666986, 76.257098 11.657614)))"
WAY_HEX_0523,750.0,10.553177275123245,0,289.5,0.14,0.2,710.4,1129.4,"MULTIPOLYGON (((76.207606 11.667223, 76.196599 11.667269, 76.191135 11.676688, 76.196679 11.686061, 76.207688 11.686015, 76.213151 11.676596, 76.207606 11.667223)))"
WAY_HEX_0524,750.0,5.969915629114745,150,240.6,0.21,0.25,350.9,814.5,"MULTIPOLYGON (((76.240629 11.667082, 76.229621 11.667129, 76.224159 11.676549, 76.229704 11.685922, 76.240713 11.685874, 76.246175 11.676454, 76.240629 11.667082)))"
WAY_HEX_0525,750.0,9.70454018858521,0,298.3,0.37,0.24,1026.6,1440.2,"MULTIPOLYGON (((76.141406 11.629907, 76.1304 11.62995, 76.124934 11.639368, 76.130476 11.648743, 76.141483 11.6487, 76.146948 11.639281, 76.141406 11.629907)))"
WAY_HEX_0526,750.0,10.761874728388612,0,286.6,0.19,0.28,533.9,1025.4,"MULTIPOLYGON (((76.157955 11.639237, 76.146948 11.639281, 76.141483 11.6487, 76.147025 11.658074, 76.158032 11.65803, 76.163497 11.648611, 76.157955 11.639237)))"
WAY_HEX_0527,750.0,7.103178466543925,150,255.9,0.21,0.37,695.6,2397.5,"MULTIPOLYGON (((76.190975 11.639103, 76.179968 11.639148, 76.174504 11.648567, 76.180047 11.657941, 76.191055 11.657895, 76.196518 11.648476, 76.190975 11.639103)))"
WAY_HEX_0528,750.0,6.644630674233794,0,299.9,0.29,0.32,785.6,991.5,"MULTIPOLYGON (((76.141483 11.6487, 76.130476 11.648743, 76.12501 11.658161, 76.130552 11.667536, 76.14156 11.667493, 76.147025 11.658074, 76.141483 11.6487)))"
WAY_HEX_0529,750.0,10.4497178261725,905,308.8,0.17,0.38,131.9,323.5,"MULTIPOLYGON (((76.174504 11.648567, 76.163497 11.648611, 76.158032 11.65803, 76.163575 11.667404, 76.174583 11.66736, 76.180047 11.657941, 76.174504 11.648567)))"
WAY_HEX_0530,750.0,10.176284412472656,0,298.8,0.4,0.36,109.1,1129.6,"MULTIPOLYGON (((76.158032 11.65803, 76.147025 11.658074, 76.14156 11.667493, 76.147102 11.676867, 76.15811 11.676823, 76.163575 11.667404, 76.158032 11.65803)))"
WAY_HEX_0531,750.0,7.586036016742347,0,278.5,0.36,0.35,655.8,1535.6,"MULTIPOLYGON (((76.191055 11.657895, 76.180047 11.657941, 76.174583 11.66736, 76.180127 11.676733, 76.191135 11.676688, 76.196599 11.667269, 76.191055 11.657895)))"
WAY_HEX_0532,750.0,7.59133980027446,0,290.9,0.2,0.3,0.6,1310.3,"MULTIPOLYGON (((76.174583 11.66736, 76.163575 11.667404, 76.15811 11.676823, 76.163654 11.686197, 76.174662 11.686152, 76.180127 11.676733, 76.174583 11.66736)))"
WAY_HEX_0533,750.0,7.201433006775346,835,311.0,0.2,0.33,73.6,643.7,"MULTIPOLYGON (((76.14156 11.667493, 76.130552 11.667536, 76.125086 11.676954, 76.130628 11.686329, 76.141636 11.686286, 76.147102 11.676867, 76.14156 11.667493)))"
WAY_HEX_0534,750.0,7.681114483787322,0,306.1,0.13,0.31,292.9,2033.0,"MULTIPOLYGON (((76.15811 11.676823, 76.147102 11.676867, 76.141636 11.686286, 76.147179 11.69566, 76.158188 11.695616, 76.163654 11.686197, 76.15811 11.676823)))"
WAY_HEX_0535,750.0,6.7114696461393475,0,272.3,0.35,0.36,346.6,1126.8,"MULTIPOLYGON (((76.224159 11.676549, 76.213151 11.676596, 76.207688 11.686015, 76.213233 11.695388, 76.224241 11.695342, 76.229704 11.685922, 76.224159 11.676549)))"
WAY_HEX_0536,750.0,6.207924071917449,0,263.9,0.32,0.31,195.2,1526.1,"MULTIPOLYGON (((76.257183 11.676406, 76.246175 11.676454, 76.240713 11.685874, 76.246259 11.695247, 76.257267 11.695199, 76.262729 11.685778, 76.257183 11.676406)))"
WAY_HEX_0537,750.0,8.75164625948073,0,268.7,0.44,0.28,139.1,1208.4,"MULTIPOLYGON (((76.207688 11.686015, 76.196679 11.686061, 76.191215 11.695481, 76.19676 11.704854, 76.207769 11.704808, 76.213233 11.695388, 76.207688 11.686015)))"
WAY_HEX_0538,750.0,6.793408725380458,0,278.5,0.35,0.23,1029.6,1527.2,"MULTIPOLYGON (((76.240713 11.685874, 76.229704 11.685922, 76.224241 11.695342, 76.229787 11.704714, 76.240796 11.704667, 76.246259 11.695247, 76.240713 11.685874)))"
WAY_HEX_0539,750.0,6.359731196952321,0,272.5,0.39,0.19,874.9,1009.6,"MULTIPOLYGON (((76.224241 11.695342, 76.213233 11.695388, 76.207769 11.704808, 76.213315 11.714181, 76.224324 11.714134, 76.229787 11.704714, 76.224241 11.695342)))"
WAY_HEX_0540,750.0,9.785939185449786,0,253.8,0.44,0.29,1055.8,1766.4,"MULTIPOLYGON (((76.257267 11.695199, 76.246259 11.695247, 76.240796 11.704667, 76.246343 11.714039, 76.257352 11.713991, 76.262814 11.704571, 76.257267 11.695199)))"
WAY_HEX_0541,750.0,11.404947529431249,150,255.1,0.21,0.19,1870.4,2529.5,"MULTIPOLYGON (((76.240796 11.704667, 76.229787 11.704714, 76.224324 11.714134, 76.22987 11.723507, 76.24088 11.723459, 76.246343 11.714039, 76.240796 11.704667)))"
WAY_HEX_0542,750.0,10.133868285860203,0,289.4,0.44,0.18,315.0,1141.5,"MULTIPOLYGON (((76.207769 11.704808, 76.19676 11.704854, 76.191296 11.714273, 76.196841 11.723647, 76.207851 11.7236, 76.213315 11.714181, 76.207769 11.704808)))"
WAY_HEX_0543,750.0,9.777342948383735,0,241.1,0.16,0.28,80.5,3364.0,"MULTIPOLYGON (((76.257352 11.713991, 76.246343 11.714039, 76.24088 11.723459, 76.246427 11.732831, 76.257437 11.732783, 76.262899 11.723363, 76.257352 11.713991)))"
WAY_HEX_0544,750.0,9.001317909337072,150,278.1,0.32,0.37,1667.2,2380.4,"MULTIPOLYGON (((76.224324 11.714134, 76.213315 11.714181, 76.207851 11.7236, 76.213397 11.732973, 76.224407 11.732926, 76.22987 11.723507, 76.224324 11.714134)))"
WAY_HEX_0545,750.0,7.197582941477969,150,300.1,0.43,0.26,1028.3,1383.4,"MULTIPOLYGON (((76.191135 11.676688, 76.180127 11.676733, 76.174662 11.686152, 76.180206 11.695526, 76.191215 11.695481, 76.196679 11.686061, 76.191135 11.676688)))"
WAY_HEX_0546,750.0,10.964211834979658,0,287.8,0.21,0.2,289.2,719.6,"MULTIPOLYGON (((76.174662 11.686152, 76.163654 11.686197, 76.158188 11.695616, 76.163732 11.70499, 76.174742 11.704945, 76.180206 11.695526, 76.174662 11.686152)))"
WAY_HEX_0547,750.0,6.375654221367344,0,310.3,0.43,0.21,471.3,1002.3,"MULTIPOLYGON (((76.158188 11.695616, 76.147179 11.69566, 76.141714 11.705079, 76.147257 11.714453, 76.158267 11.714409, 76.163732 11.70499, 76.158188 11.695616)))"
WAY_HEX_0548,750.0,11.227626662226736,963,303.2,0.31,0.35,46.4,968.0,"MULTIPOLYGON (((76.191215 11.695481, 76.180206 11.695526, 76.174742 11.704945, 76.180286 11.714319, 76.191296 11.714273, 76.19676 11.704854, 76.191215 11.695481)))"
WAY_HEX_0549,750.0,9.2564131932576,0,331.1,0.4,0.21,670.6,975.0,"MULTIPOLYGON (((76.141714 11.705079, 76.130704 11.705122, 76.125237 11.71454, 76.130781 11.723915, 76.141791 11.723872, 76.147257 11.714453, 76.141714 11.705079)))"
WAY_HEX_0550,750.0,9.725422480657796,280,306.7,0.36,0.22,72.5,1352.5,"MULTIPOLYGON (((76.174742 11.704945, 76.163732 11.70499, 76.158267 11.714409, 76.163811 11.723783, 76.174821 11.723738, 76.180286 11.714319, 76.174742 11.704945)))"
WAY_HEX_0551,750.0,11.554807736497114,684,289.9,0.4,0.31,42.2,30.8,"MULTIPOLYGON (((76.158267 11.714409, 76.147257 11.714453, 76.141791 11.723872, 76.147335 11.733246, 76.158345 11.733202, 76.163811 11.723783, 76.158267 11.714409)))"
WAY_HEX_0552,750.0,9.984933398718072,671,289.6,0.37,0.19,611.5,1140.4,"MULTIPOLYGON (((76.191296 11.714273, 76.180286 11.714319, 76.174821 11.723738, 76.180366 11.733112, 76.191376 11.733066, 76.196841 11.723647, 76.191296 11.714273)))"
WAY_HEX_0553,750.0,10.821380748812837,780,285.0,0.24,0.25,658.1,1089.6,"MULTIPOLYGON (((76.174821 11.723738, 76.163811 11.723783, 76.158345 11.733202, 76.16389 11.742576, 76.1749 11.742531, 76.180366 11.733112, 76.174821 11.723738)))"
WAY_HEX_0554,750.0,8.526517471127256,773,300.0,0.19,0.31,904.4,1082.2,"MULTIPOLYGON (((76.191376 11.733066, 76.180366 11.733112, 76.1749 11.742531, 76.180446 11.751904, 76.191457 11.751858, 76.196922 11.742439, 76.191376 11.733066)))"
WAY_HEX_0555,750.0,9.657711373245792,1083,304.9,0.25,0.36,447.5,110.2,"MULTIPOLYGON (((76.108685 11.705208, 76.097676 11.705251, 76.092208 11.714668, 76.09775 11.724044, 76.10876 11.724002, 76.114228 11.714584, 76.108685 11.705208)))"
WAY_HEX_0556,750.0,10.500980055033324,0,317.5,0.44,0.3,541.3,816.6,"MULTIPOLYGON (((76.125237 11.71454, 76.114228 11.714584, 76.10876 11.724002, 76.114303 11.733377, 76.125313 11.733334, 76.130781 11.723915, 76.125237 11.71454)))"
WAY_HEX_0557,750.0,11.216897271606,770,329.2,0.32,0.28,554.7,570.2,"MULTIPOLYGON (((76.092208 11.714668, 76.081198 11.71471, 76.075729 11.724128, 76.081271 11.733504, 76.092282 11.733462, 76.09775 11.724044, 76.092208 11.714668)))"
WAY_HEX_0558,750.0,11.542022511360955,637,337.0,0.17,0.28,492.2,1730.6,"MULTIPOLYGON (((76.10876 11.724002, 76.09775 11.724044, 76.092282 11.733462, 76.097824 11.742837, 76.108835 11.742795, 76.114303 11.733377, 76.10876 11.724002)))"
WAY_HEX_0559,750.0,7.707955734322924,0,313.1,0.2,0.29,396.5,1555.2,"MULTIPOLYGON (((76.141791 11.723872, 76.130781 11.723915, 76.125313 11.733334, 76.130857 11.742708, 76.141868 11.742665, 76.147335 11.733246, 76.141791 11.723872)))"
WAY_HEX_0560,750.0,7.8530843069371095,617,332.0,0.23,0.31,39.9,41.9,"MULTIPOLYGON (((76.125313 11.733334, 76.114303 11.733377, 76.108835 11.742795, 76.114378 11.75217, 76.12539 11.752127, 76.130857 11.742708, 76.125313 11.733334)))"
WAY_HEX_0561,750.0,6.247603526421876,0,355.4,0.34,0.27,401.6,1502.2,"MULTIPOLYGON (((76.092282 11.733462, 76.081271 11.733504, 76.075802 11.742921, 76.081344 11.752297, 76.092356 11.752255, 76.097824 11.742837, 76.092282 11.733462)))"
WAY_HEX_0562,750.0,9.135219891239686,0,334.0,0.43,0.27,1408.8,2055.0,"MULTIPOLYGON (((76.141868 11.742665, 76.130857 11.742708, 76.12539 11.752127, 76.130934 11.761501, 76.141945 11.761457, 76.147412 11.752039, 76.141868 11.742665)))"
WAY_HEX_0563,750.0,10.457073353198899,0,332.3,0.25,0.24,523.7,2120.3,"MULTIPOLYGON (((76.108835 11.742795, 76.097824 11.742837, 76.092356 11.752255, 76.097899 11.76163, 76.10891 11.761588, 76.114378 11.75217, 76.108835 11.742795)))"
WAY_HEX_0564,750.0,6.6382049227012425,150,348.2,0.37,0.21,160.8,2855.5,"MULTIPOLYGON (((76.092356 11.752255, 76.081344 11.752297, 76.075875 11.761714, 76.081417 11.77109, 76.09243 11.771048, 76.097899 11.76163, 76.092356 11.752255)))"
WAY_HEX_0565,750.0,11.017496175243908,0,234.2,0.34,0.22,979.9,2321.9,"MULTIPOLYGON (((76.273909 11.723314, 76.262899 11.723363, 76.257437 11.732783, 76.262985 11.742155, 76.273995 11.742106, 76.279457 11.732685, 76.273909 11.723314)))"
WAY_HEX_0566,750.0,8.78981155049351,0,300.4,0.28,0.32,342.7,2330.4,"MULTIPOLYGON (((76.207851 11.7236, 76.196841 11.723647, 76.191376 11.733066, 76.196922 11.742439, 76.207932 11.742393, 76.213397 11.732973, 76.207851 11.7236)))"
WAY_HEX_0567,750.0,11.510071794797186,0,266.1,0.4,0.31,894.0,4318.2,"MULTIPOLYGON (((76.24088 11.723459, 76.22987 11.723507, 76.224407 11.732926, 76.229954 11.742299, 76.240964 11.742251, 76.246427 11.732831, 76.24088 11.723459)))"
WAY_HEX_0568,750.0,6.983516153014432,0,261.0,0.2,0.24,1134.0,4400.1,"MULTIPOLYGON (((76.257437 11.732783, 76.246427 11.732831, 76.240964 11.742251, 76.246512 11.751623, 76.257522 11.751575, 76.262985 11.742155, 76.257437 11.732783)))"
WAY_HEX_0569,750.0,9.998665026812152,0,278.8,0.15,0.19,198.0,2468.9,"MULTIPOLYGON (((76.224407 11.732926, 76.213397 11.732973, 76.207932 11.742393, 76.213479 11.751766, 76.22449 11.751719, 76.229954 11.742299, 76.224407 11.732926)))"
WAY_HEX_0570,750.0,6.10245857225526,0,240.2,0.36,0.26,2982.1,3790.1,"MULTIPOLYGON (((76.273995 11.742106, 76.262985 11.742155, 76.257522 11.751575, 76.263071 11.760947, 76.274082 11.760898, 76.279544 11.751477, 76.273995 11.742106)))"
